Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
460,Jalen Hurd,Tennessee,SEC,13,35,221,6.3,2,190,899,4.7,5,225,1120,5,7,jalen-hurd-1
461,Tony Jones,Colorado,Pac-12,12,24,151,6.3,0,94,403,4.3,3,118,554,4.7,3,tony-jones-7
462,Gerard Johnson,Old Dominion,CUSA,11,24,149,6.2,0,100,493,4.9,1,124,642,5.2,1,gerard-johnson-1
463,Akeem Hunt,Purdue,Big Ten,12,48,293,6.1,2,173,949,5.5,6,221,1242,5.6,8,akeem-hunt-1
464,Tyler Cain,Louisiana-Monroe,Sun Belt,12,45,273,6.1,0,63,214,3.4,0,108,487,4.5,0,tyler-cain-1
465,Kevin Parks,Virginia,ACC,12,30,179,6,2,189,745,3.9,4,219,924,4.2,6,kevin-parks-1
466,Kenneth Harper,Temple,American,12,27,158,5.9,1,87,307,3.5,5,114,465,4.1,6,kenneth-harper-1
467,Tevin Coleman,Indiana,Big Ten,12,25,141,5.6,0,270,2036,7.5,15,295,2177,7.4,15,tevin-coleman-1
468,T.J. Logan,North Carolina,ACC,13,26,144,5.5,0,119,582,4.9,3,145,726,5,3,tj-logan-1
469,Sherman Badie,Tulane,American,12,24,108,4.5,1,121,688,5.7,3,145,796,5.5,4,sherman-badie-1
470,Marteze Waller,Fresno State,MWC,14,27,120,4.4,0,225,1368,6.1,11,252,1488,5.9,11,marteze-waller-1
